,id,text
0,9787," Catechin is a ubiquitous constituent of vascular plants and can be found in various foods, including tea, cocoa, pome fruits, and açaí oil. It is also present in barley grain and has been detected in traditional herbal remedies."
0,9788," In special relativity, the invariant mass of a closed system is conserved over time, meaning that it remains constant as long as the system is isolated and no mass-energy is allowed to escape. This concept is important in understanding the behavior of particles and systems in high-energy collisions."
0,9789," Water of crystallization refers to water molecules present inside crystals, often incorporated during crystallization from aqueous solutions. It plays a crucial role in determining the masses and reactivity of many compounds."
0,9790," Resting state fMRI has the potential to be applied in clinical contexts, including the assessment of many different diseases and mental disorders. For example, research has shown altered connectivity in Alzheimer's disease, mild cognitive impairment, depression, and schizophrenia. Resting state fMRI can also be used to identify group differences in brain disease, obtain diagnostic and prognostic information, and monitor treatment effects."
0,9791,"  DPP-4 inhibitors increase incretin levels, which inhibit glucagon release, increasing insulin secretion, decreasing gastric emptying, and decreasing blood glucose levels."
0,9792,"The sum of the reciprocals of palindromic numbers is a convergent series with a value of approximately 3.37028... Scheherazade numbers are a set of numbers identified by Buckminster Fuller that contain a factor of the primorial n#, where n≥13. These numbers have interesting properties, including being palindromic by groups of digits."
0,9793,"  Dextrorphan has a similar pharmacology to dextromethorphan, but is more potent as an NMDA receptor antagonist and less active as a serotonin reuptake inhibitor. It retains DXM's activity as a norepinephrine reuptake inhibitor."
0,9794,"  Preliminary research has found that atovaquone could inhibit the replication of SARS-CoV-2 in vitro, and clinical trials are planned to investigate its potential as a treatment for COVID-19."
0,9795," G-M406 individuals have distinct genetic features, including a value of 21 at short tandem repeat (STR) marker DYS390, and a mutation on the Y chromosome at position 2809995. They also have a specific pattern of STR markers, including DYS391 and DYS392."
0,9796,  The condition was first reported in 1988 and has since been described in several case studies. It is now known as genitopatellar syndrome and is characterized by a range of physical and developmental abnormalities.
0,9797,"  The Haemosporida are transmitted by various insect vectors, including Ceratopogonidae, Culicidae, and Nycteribiidae. The genera Hepatocystis, Plasmodium, and Polychromophilus are transmitted by these vectors, while others, such as Nycteria and Rayella, have unknown vectors."
0,9798,  The production of beta carbon nitride is challenging due to the low thermodynamic stability of the compound and the difficulty in achieving the ideal nitrogen concentration. This limits its commercial exploitation and makes it difficult to produce high-yield nanopowders.
0,9799,"  ND filters are not perfect and can create color casts in recorded images. They also do not proportionally block all wavelengths of ultraviolet or infrared radiation, which can be dangerous if used to view sources that emit intense invisible radiation. ND filters are quantified by their optical density or f-stop reduction, and ratings vary between manufacturers."
0,9800,"  The sartorius muscle is a synergist muscle that can move the hip and knee joints, but its actions are weak. It can flex, abduct, and laterally rotate the femur at the hip and flex the leg at the knee, with medial rotation when the knee is flexed."
0,9801,"  Ponceau 2R is a red azo dye used in histology for staining. It is easily soluble in water and slightly in ethanol, and usually comes as a disodium salt."
0,9802,"  The colors of a moonbow depend on the size of the moisture drops, with smaller drops refracting more white light and merging the component colors."
0,9803,"  TMEM176B is associated with cancer when abnormal, and has homologs in chimpanzee, Rhesus monkey, dog, cow, mouse, and rat, with around 125 orthologs ranging from primates to mice and certain species of fish."
0,9804,"  TMEM275 has orthologs in 105 organisms, including mammals, birds, turtles, lizards, amphibians, and bony fishes. The gene seems to have appeared 435 MYA within the Bony fishes or Actinopterygii."
0,9805,"  The discone antenna is attractive in commercial, military, amateur radio, and radio scanner applications due to its wideband coverage. It can also broadcast undesirable spurious emissions from faulty or improperly filtered transmitters."
0,9806,"  Lightheadedness can be prevented by avoiding sudden changes in posture, avoiding bright lights, and staying hydrated, especially in hot weather or when experiencing extreme heat."
0,9807,"  Phosphotungstic acid is used in histology to stain cell specimens, often together with haematoxylin as PTAH. The compound binds to fibrin, collagen, and fibres of connective tissues, and selectively decolorizes them."
